FECHA,TMAX,TMIN,NOMBRE
2025-02-12,29,13.3,PIGUE AERO
2025-02-12,26.8,18.5,PILAR OBSERVATORIO
2025-02-12,38.5,26.3,POSADAS AERO
2025-02-12,40.8,27.8,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-02-12,17,9.8,PUERTO DESEADO AERO
2025-02-12,26.4,8.2,PUERTO MADRYN AERO
2025-02-12,24.5,17,PUNTA INDIO B.A.
2025-02-12,29.7,20.7,RAFAELA AERO
2025-02-12,36.2,24.8,RECONQUISTA AERO
2025-02-12,41.3,26.2,RESISTENCIA AERO
2025-02-12,,15.5,RIO CUARTO AERO
2025-02-12,18,10.8,RIO GALLEGOS AERO
2025-02-12,16.7,2,RIO GRANDE B.A.
2025-02-12,42,26.3,RIVADAVIA
2025-02-12,24.7,18.4,ROSARIO AERO
2025-02-12,32.2,18.5,SALTA AERO
2025-02-12,,7.8,SAN ANTONIO OESTE AERO
2025-02-12,25.4,20.7,SAN FERNANDO AERO
2025-02-12,34,18,SAN JUAN AERO
2025-02-12,20,10.3,SAN JULIAN AERO
2025-02-12,30.4,19,SAN LUIS AERO
2025-02-12,32.4,19.6,SAN MARTIN (MZA)
2025-02-12,31,13.1,SAN RAFAEL AERO
2025-02-12,19.2,9.8,SANTA CRUZ AERO
2025-02-12,31.3,12.6,SANTA ROSA AERO
2025-02-12,,19.4,SANTA ROSA DE CONLARA AERO
2025-02-12,37,26.9,SANTIAGO DEL ESTERO AERO
2025-02-12,28.1,19.7,SAUCE VIEJO AERO
2025-02-12,30.2,20,SUNCHALES AERO
2025-02-12,28,10.9,TANDIL AERO
2025-02-12,,23.2,TARTAGAL AERO
2025-02-12,34,25.2,TERMAS DE RIO HONDO AERO
2025-02-12,33,19,TINOGASTA
2025-02-12,26.6,9.3,TRELEW AERO
2025-02-12,28.5,14,TRENQUE LAUQUEN
2025-02-12,29.4,8.8,TRES ARROYOS
2025-02-12,32.7,22.5,TUCUMAN AERO
2025-02-12,,4.2,USHUAIA AERO
2025-02-12,29.5,12.8,USPALLATA
2025-02-12,26,16.5,VENADO TUERTO AERO
2025-02-12,30,11.9,VICTORICA
2025-02-12,,6.2,VIEDMA AERO
2025-02-12,30,20.4,VILLA DE MARIA DEL RIO SECO
2025-02-12,31.7,19.6,VILLA DOLORES AERO
2025-02-12,22.2,10.5,VILLA GESELL AERO
2025-02-12,25.9,15.9,VILLA REYNOLDS AERO
2025-02-11,32.2,18.2,AEROPARQUE AERO
2025-02-11,27.5,12.8,AZUL AERO
2025-02-11,26.8,14.2,BAHIA BLANCA AERO
2025-02-11,20.1,0.2,BARILOCHE AERO
2025-02-11,1.7,-7.8,BASE BELGRANO II
2025-02-11,0.8,-4.9,BASE CARLINI (EX JUBANY)
2025-02-11,-0.5,-4.4,BASE ESPERANZA
2025-02-11,-2.9,-7,BASE MARAMBIO
2025-02-11,5.7,0,BASE ORCADAS
2025-02-11,4.4,-3.9,BASE SAN MARTIN
2025-02-11,27.6,8.6,BENITO JUAREZ
2025-02-11,31.4,22,BERNARDO DE IRIGOYEN AERO
2025-02-11,29.8,12.9,BOLIVAR AERO
2025-02-11,31.2,16.7,BUENOS AIRES OBSERVATORIO
2025-02-11,29.2,15,CAMPO DE MAYO AERO
2025-02-11,41.6,25.9,CATAMARCA AERO
2025-02-11,,27,CERES AERO
2025-02-11,,27.5,CHAMICAL AERO
2025-02-11,23.6,6,CHAPELCO AERO
2025-02-11,36,25,CHEPES
2025-02-11,20.4,9.4,COMODORO RIVADAVIA AERO
2025-02-11,41,25.7,CONCORDIA AERO
2025-02-11,31.2,24.4,CORDOBA AERO
2025-02-11,34.6,23.5,CORDOBA OBSERVATORIO
2025-02-11,28.8,10,CORONEL SUAREZ AERO
2025-02-11,40.6,26.7,CORRIENTES AERO
2025-02-11,,14.6,DOLORES AERO
2025-02-11,23.5,2.8,EL BOLSON AERO
2025-02-11,16.4,,EL CALAFATE AERO
2025-02-11,27.4,17,EL PALOMAR AERO
2025-02-11,,23.2,ESCUELA DE AVIACION MILITAR AERO
2025-02-11,18,5.8,ESQUEL AERO
2025-02-11,33,14.5,EZEIZA AERO
2025-02-11,40.8,25.6,FORMOSA AERO
2025-02-11,27.5,16.5,GENERAL PICO AERO
2025-02-11,18,5,GOBERNADOR GREGORES AERO
2025-02-11,33.4,19.7,GUALEGUAYCHU AERO
2025-02-11,36.8,22,IGUAZU AERO
2025-02-11,40.5,26.5,ITUZAINGO
2025-02-11,34.6,20.1,JUJUY AERO
2025-02-11,33.5,18.4,JUJUY U N
2025-02-11,30.1,16,JUNIN AERO
2025-02-11,29,14.9,LA PLATA AERO
2025-02-11,23.1,10.2,LA QUIACA OBSERVATORIO
2025-02-11,41.5,28.5,LA RIOJA AERO
2025-02-11,29.5,19.2,LABOULAYE AERO
2025-02-11,32,15,LAS FLORES
2025-02-11,41.4,26.3,LAS LOMITAS
2025-02-11,27.4,11,MALARGUE AERO
2025-02-11,22.5,4.6,MAQUINCHAO
2025-02-11,25.3,15,MAR DEL PLATA AERO
2025-02-11,31,17.2,MARCOS JUAREZ AERO
2025-02-11,,17.2,MARIANO MORENO AERO
2025-02-11,,22.8,MENDOZA AERO
2025-02-11,,20,MENDOZA OBSERVATORIO
2025-02-11,41,27.6,MERCEDES AERO (CTES)
2025-02-11,,13.6,MERLO AERO
2025-02-11,35.6,21.6,METAN
2025-02-11,,25.6,MONTE CASEROS AERO
2025-02-11,32.6,16.3,MORON AERO
2025-02-11,28.7,12.2,NEUQUEN AERO
2025-02-11,31,,NUEVE DE JULIO
2025-02-11,28.2,13.1,OLAVARRIA AERO
2025-02-11,40,22.5,ORAN AERO
2025-02-11,,20.1,PARANA AERO
2025-02-11,22,,PASO DE INDIOS
2025-02-11,41.7,25.5,PASO DE LOS LIBRES AERO
2025-02-11,27.1,14.7,PEHUAJO AERO
2025-02-11,18.6,7.4,PERITO MORENO AERO
2025-02-11,28,13.8,PIGUE AERO
2025-02-11,32.8,22,PILAR OBSERVATORIO
2025-02-11,39,27.4,POSADAS AERO
2025-02-11,42,27.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-02-11,13.4,6.6,PUERTO DESEADO AERO
2025-02-11,23.2,10.7,PUERTO MADRYN AERO
2025-02-11,27.8,15,PUNTA INDIO B.A.
2025-02-11,38,24.7,RAFAELA AERO
2025-02-11,43.7,30,RECONQUISTA AERO
2025-02-11,42,26.5,RESISTENCIA AERO
2025-02-11,,20.1,RIO CUARTO AERO
2025-02-11,13.6,5.4,RIO GALLEGOS AERO
2025-02-11,11.8,0,RIO GRANDE B.A.
2025-02-11,42.5,25.3,RIVADAVIA
2025-02-11,31.1,15.7,ROSARIO AERO
2025-02-11,31.9,17.5,SALTA AERO
2025-02-11,,13.4,SAN ANTONIO OESTE AERO
2025-02-11,30.5,16.4,SAN FERNANDO AERO
2025-02-11,38.4,24,SAN JUAN AERO
2025-02-11,15.6,6.4,SAN JULIAN AERO
2025-02-11,35.4,18.4,SAN LUIS AERO
2025-02-11,34,20.6,SAN MARTIN (MZA)
2025-02-11,29.6,14.3,SAN RAFAEL AERO
2025-02-11,15,5,SANTA CRUZ AERO
2025-02-11,30.3,16.1,SANTA ROSA AERO
2025-02-11,,21.8,SANTA ROSA DE CONLARA AERO
2025-02-11,42.8,27.4,SANTIAGO DEL ESTERO AERO
2025-02-11,35.2,20.5,SAUCE VIEJO AERO
2025-02-11,39,26.3,SUNCHALES AERO
2025-02-11,27.2,13.4,TANDIL AERO
2025-02-11,,23.3,TARTAGAL AERO
2025-02-11,41.6,25,TERMAS DE RIO HONDO AERO
2025-02-11,38.5,25,TINOGASTA
2025-02-11,22.6,11.9,TRELEW AERO
2025-02-11,30.2,16.9,TRENQUE LAUQUEN
2025-02-11,26.8,10.5,TRES ARROYOS
2025-02-11,40.9,27,TUCUMAN AERO
2025-02-11,,1.9,USHUAIA AERO
2025-02-11,31.5,17.1,USPALLATA
2025-02-11,28,16.5,VENADO TUERTO AERO
2025-02-11,31,11.9,VICTORICA
2025-02-11,,12.6,VIEDMA AERO
2025-02-11,35.5,23.8,VILLA DE MARIA DEL RIO SECO
2025-02-11,37.7,21.2,VILLA DOLORES AERO
2025-02-11,24.5,17,VILLA GESELL AERO
2025-02-11,31,15.6,VILLA REYNOLDS AERO
2025-02-10,36.3,23,AEROPARQUE AERO
2025-02-10,38.1,16.3,AZUL AERO
2025-02-10,34.4,21.4,BAHIA BLANCA AERO
2025-02-10,22.9,9.8,BARILOCHE AERO
2025-02-10,-0.5,-10.6,BASE BELGRANO II
2025-02-10,3.4,-0.4,BASE CARLINI (EX JUBANY)
2025-02-10,3.6,-1.7,BASE ESPERANZA
2025-02-10,-1.9,-4.8,BASE MARAMBIO
2025-02-10,3.8,-0.2,BASE ORCADAS
2025-02-10,2.1,-3.8,BASE SAN MARTIN
2025-02-10,36.7,16.6,BENITO JUAREZ
2025-02-10,31.2,22.2,BERNARDO DE IRIGOYEN AERO
2025-02-10,38.5,19.3,BOLIVAR AERO
2025-02-10,38.5,23.6,BUENOS AIRES OBSERVATORIO
2025-02-10,38,19.6,CAMPO DE MAYO AERO
2025-02-10,41.5,30.8,CATAMARCA AERO
2025-02-10,,21.9,CERES AERO
2025-02-10,,25.5,CHAMICAL AERO
2025-02-10,26.4,12.2,CHAPELCO AERO
2025-02-10,41,27.5,CHEPES
2025-02-10,23,12.4,COMODORO RIVADAVIA AERO
2025-02-10,41.8,24,CONCORDIA AERO
2025-02-10,39.3,21,CORDOBA AERO
2025-02-10,41.5,27.1,CORDOBA OBSERVATORIO
2025-02-10,35.5,19.4,CORONEL SUAREZ AERO
2025-02-10,39.6,26,CORRIENTES AERO
2025-02-10,,17.6,DOLORES AERO
2025-02-10,27.4,12.5,EL BOLSON AERO
2025-02-10,15.1,,EL CALAFATE AERO
2025-02-10,37.8,22.3,EL PALOMAR AERO
2025-02-10,,22.3,ESCUELA DE AVIACION MILITAR AERO
2025-02-10,22.8,9.8,ESQUEL AERO
2025-02-10,38.5,21.4,EZEIZA AERO
2025-02-10,41,26.5,FORMOSA AERO
2025-02-10,37.1,25,GENERAL PICO AERO
2025-02-10,15,8.5,GOBERNADOR GREGORES AERO
2025-02-10,39.3,23.6,GUALEGUAYCHU AERO
2025-02-10,36.4,21.6,IGUAZU AERO
2025-02-10,38.8,23.5,ITUZAINGO
2025-02-10,34.5,18.6,JUJUY AERO
2025-02-10,32.5,16.6,JUJUY U N
2025-02-10,36.3,21,JUNIN AERO
2025-02-10,35.9,20.4,LA PLATA AERO
2025-02-10,23.3,5.4,LA QUIACA OBSERVATORIO
2025-02-10,45,26,LA RIOJA AERO
2025-02-10,38.1,23.5,LABOULAYE AERO
2025-02-10,39.5,19.8,LAS FLORES
2025-02-10,41.5,25.6,LAS LOMITAS
2025-02-10,36.6,16.5,MALARGUE AERO
2025-02-10,28.6,13.2,MAQUINCHAO
2025-02-10,39.9,15.8,MAR DEL PLATA AERO
2025-02-10,39.1,21.5,MARCOS JUAREZ AERO
2025-02-10,,23,MARIANO MORENO AERO
2025-02-10,,24.2,MENDOZA AERO
2025-02-10,,21.5,MENDOZA OBSERVATORIO
2025-02-10,39.8,24.2,MERCEDES AERO (CTES)
2025-02-10,,23,MERLO AERO
2025-02-10,34.7,20,METAN
2025-02-10,,24,MONTE CASEROS AERO
2025-02-10,38,23.2,MORON AERO
2025-02-10,33.7,24.5,NEUQUEN AERO
2025-02-10,37,,NUEVE DE JULIO
2025-02-10,37.5,15.9,OLAVARRIA AERO
2025-02-10,39.9,23.1,ORAN AERO
2025-02-10,,23.8,PARANA AERO
2025-02-10,26.1,,PASO DE INDIOS
2025-02-10,40,23.5,PASO DE LOS LIBRES AERO
2025-02-10,37.6,22.5,PEHUAJO AERO
2025-02-10,16,,PERITO MORENO AERO
2025-02-10,34.6,19.3,PIGUE AERO
2025-02-10,40.3,24.5,PILAR OBSERVATORIO
2025-02-10,38.5,25,POSADAS AERO
2025-02-10,41.6,25,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-02-10,16,9,PUERTO DESEADO AERO
2025-02-10,27.7,20,PUERTO MADRYN AERO
2025-02-10,34.2,20,PUNTA INDIO B.A.
2025-02-10,40.3,23.7,RAFAELA AERO
2025-02-10,42,27.8,RECONQUISTA AERO
2025-02-10,40.5,24.9,RESISTENCIA AERO
2025-02-10,,23.2,RIO CUARTO AERO
2025-02-10,15.5,6.8,RIO GALLEGOS AERO
2025-02-10,16.4,5.2,RIO GRANDE B.A.
2025-02-10,42,26.3,RIVADAVIA
2025-02-10,39.5,23.6,ROSARIO AERO
2025-02-10,31.5,17,SALTA AERO
2025-02-10,,20.8,SAN ANTONIO OESTE AERO
2025-02-10,37.9,22.3,SAN FERNANDO AERO
2025-02-10,44,28,SAN JUAN AERO
2025-02-10,16.4,8.3,SAN JULIAN AERO
2025-02-10,40.7,29.6,SAN LUIS AERO
2025-02-10,42.7,20.6,SAN MARTIN (MZA)
2025-02-10,38,22.1,SAN RAFAEL AERO
2025-02-10,17.2,7.9,SANTA CRUZ AERO
2025-02-10,36.7,23.2,SANTA ROSA AERO
2025-02-10,,18,SANTA ROSA DE CONLARA AERO
2025-02-10,42.6,25.8,SANTIAGO DEL ESTERO AERO
2025-02-10,40.9,26.2,SAUCE VIEJO AERO
2025-02-10,41.2,22.4,SUNCHALES AERO
2025-02-10,37.7,16.1,TANDIL AERO
2025-02-10,,24,TARTAGAL AERO
2025-02-10,41.6,23.2,TERMAS DE RIO HONDO AERO
2025-02-10,41.5,21.5,TINOGASTA
2025-02-10,29.8,20.4,TRELEW AERO
2025-02-10,36.5,23.7,TRENQUE LAUQUEN
2025-02-10,35.3,19.6,TRES ARROYOS
2025-02-10,41.7,23.5,TUCUMAN AERO
2025-02-10,,4.4,USHUAIA AERO
2025-02-10,36.7,18.6,USPALLATA
2025-02-10,37.2,21.5,VENADO TUERTO AERO
2025-02-10,34.2,23.5,VICTORICA
2025-02-10,,19.5,VIEDMA AERO
2025-02-10,41.6,19.1,VILLA DE MARIA DEL RIO SECO
2025-02-10,40.4,26.1,VILLA DOLORES AERO
2025-02-10,39.1,15.3,VILLA GESELL AERO
2025-02-10,41,21,VILLA REYNOLDS AERO
2026-12-29,29,18.1,AEROPARQUE AERO
2026-12-29,32,11.3,AZUL AERO
2026-12-29,32.9,11.4,BAHIA BLANCA AERO
2026-12-29,31,5.7,BARILOCHE AERO
2026-12-29,1,-8.6,BASE BELGRANO II
2026-12-29,4.1,2.1,BASE CARLINI (EX JUBANY)
2026-12-29,4.5,1.1,BASE ESPERANZA
2026-12-29,2.7,-2.4,BASE MARAMBIO
2026-12-29,5.7,-0.1,BASE ORCADAS
2026-12-29,3.9,-2.3,BASE SAN MARTIN
2026-12-29,31.3,6.5,BENITO JUAREZ
2026-12-29,29.1,20.4,BERNARDO DE IRIGOYEN AERO
2026-12-29,32.7,12.5,BOLIVAR AERO
2026-12-29,30.1,18.7,BUENOS AIRES OBSERVATORIO
2026-12-29,,,CAMPO DE MAYO AERO
2026-12-29,42.7,30,CATAMARCA AERO
2026-12-29,,23.4,CERES AERO
2026-12-29,,25.3,CHAMICAL AERO
2026-12-29,34.5,6.4,CHAPELCO AERO
2026-12-29,41.5,23,CHEPES
2026-12-29,22.3,12.4,COMODORO RIVADAVIA AERO
2026-12-29,39.8,21,CONCORDIA AERO
2026-12-29,39.5,22,CORDOBA AERO
2026-12-29,40.5,25.5,CORDOBA OBSERVATORIO
2026-12-29,32.6,11.1,CORONEL SUAREZ AERO
2026-12-29,38.9,23.9,CORRIENTES AERO
2026-12-29,,17.6,DOLORES AERO
2026-12-29,33.8,6.7,EL BOLSON AERO
2026-12-29,17.4,,EL CALAFATE AERO
2026-12-29,28.7,18.5,EL PALOMAR AERO
2026-12-29,,24,ESCUELA DE AVIACION MILITAR AERO
2026-12-29,28.9,5.4,ESQUEL AERO
2026-12-29,30.5,17,EZEIZA AERO
2026-12-29,38.2,25.3,FORMOSA AERO
2026-12-29,31.5,16.5,GENERAL PICO AERO
2026-12-29,14.5,8.5,GOBERNADOR GREGORES AERO
2026-12-29,33.6,23.6,GUALEGUAYCHU AERO
2026-12-29,32.7,21.4,IGUAZU AERO
2026-12-29,39,23.5,ITUZAINGO
2026-12-29,35.2,20.7,JUJUY AERO
2026-12-29,32.9,18.3,JUJUY U N
2026-12-29,31.1,16.8,JUNIN AERO
2026-12-29,28,17.2,LA PLATA AERO
2026-12-29,20.6,7.2,LA QUIACA OBSERVATORIO
2026-12-29,44.2,28,LA RIOJA AERO
2026-12-29,33.6,19.8,LABOULAYE AERO
2026-12-29,31.5,17.2,LAS FLORES
2026-12-29,39.8,25.2,LAS LOMITAS
2026-12-29,34.2,16.4,MALARGUE AERO
2026-12-29,35.3,8.8,MAQUINCHAO
2026-12-29,22.6,12.6,MAR DEL PLATA AERO
2026-12-29,37.8,22.9,MARCOS JUAREZ AERO
2026-12-29,,17.5,MARIANO MORENO AERO
2026-12-29,,24.7,MENDOZA AERO
2026-12-29,,20.4,MENDOZA OBSERVATORIO
2026-12-29,40.2,23,MERCEDES AERO (CTES)
2026-12-29,,18,MERLO AERO
2026-12-29,33.2,20.4,METAN
2026-12-29,,21.2,MONTE CASEROS AERO
2026-12-29,29.8,17.4,MORON AERO
2026-12-29,36.8,18.7,NEUQUEN AERO
2026-12-29,30.3,,NUEVE DE JULIO
2026-12-29,31.7,12.3,OLAVARRIA AERO
2026-12-29,39,24.1,ORAN AERO
2026-12-29,,24.8,PARANA AERO
2026-12-29,33,,PASO DE INDIOS
2026-12-29,39.5,22.4,PASO DE LOS LIBRES AERO
2026-12-29,30.2,15.4,PEHUAJO AERO
2026-12-29,,,PERITO MORENO AERO
2026-12-29,31,13.4,PIGUE AERO
2026-12-29,40,24.5,PILAR OBSERVATORIO
2026-12-29,38,25.8,POSADAS AERO
2026-12-29,40.2,21.4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2026-12-29,18.2,9,PUERTO DESEADO AERO
2026-12-29,28.5,10.2,PUERTO MADRYN AERO
2026-12-29,26.8,20,PUNTA INDIO B.A.
2026-12-29,42,24.3,RAFAELA AERO
2026-12-29,40.1,24.1,RECONQUISTA AERO
2026-12-29,39.9,22.4,RESISTENCIA AERO
2026-12-29,,22.9,RIO CUARTO AERO
2026-12-29,20.2,3.5,RIO GALLEGOS AERO
2026-12-29,17.5,3,RIO GRANDE B.A.
2026-12-29,41.5,26.3,RIVADAVIA
2026-12-29,35.7,21.7,ROSARIO AERO
2026-12-29,32.6,18.3,SALTA AERO
2026-12-29,,7.6,SAN ANTONIO OESTE AERO
2026-12-29,28.3,18.4,SAN FERNANDO AERO
2026-12-29,42.4,25.5,SAN JUAN AERO
2026-12-29,16,9.3,SAN JULIAN AERO
2026-12-29,39.6,23.6,SAN LUIS AERO
2026-12-29,39.4,21.3,SAN MARTIN (MZA)
2026-12-29,37.8,21.9,SAN RAFAEL AERO
2026-12-29,18,5.7,SANTA CRUZ AERO
2026-12-29,32.6,13.2,SANTA ROSA AERO
2026-12-29,,21.7,SANTA ROSA DE CONLARA AERO
2026-12-29,42.7,24,SANTIAGO DEL ESTERO AERO
2026-12-29,39.1,24,SAUCE VIEJO AERO
2026-12-29,41.8,24.1,SUNCHALES AERO
2026-12-29,30.5,9.5,TANDIL AERO
2026-12-29,,23.8,TARTAGAL AERO
2026-12-29,41,25,TERMAS DE RIO HONDO AERO
2026-12-29,39.5,23,TINOGASTA
2026-12-29,34.2,10,TRELEW AERO
2026-12-29,30.9,16.5,TRENQUE LAUQUEN
2026-12-29,29.2,9.4,TRES ARROYOS
2026-12-29,39.8,24,TUCUMAN AERO
2026-12-29,,4.8,USHUAIA AERO
2026-12-29,34.3,20.2,USPALLATA
2026-12-29,31.5,19,VENADO TUERTO AERO
2026-12-29,,,VICTORICA
2026-12-29,,9.1,VIEDMA AERO
2026-12-29,39.5,22.2,VILLA DE MARIA DEL RIO SECO
2026-12-29,40.8,25.3,VILLA DOLORES AERO
2026-12-29,22.4,16.3,VILLA GESELL AERO
2026-12-29,34.8,18.9,VILLA REYNOLDS AERO
2026-12-19,30.1,23.6,AEROPARQUE AERO
2026-12-19,36.1,18.8,AZUL AERO
2026-12-19,30.7,19.7,BAHIA BLANCA AERO
2026-12-19,25.6,13.6,BARILOCHE AERO
2026-12-19,-1,-7.5,BASE BELGRANO II
2026-12-19,4.2,1.7,BASE CARLINI (EX JUBANY)
2026-12-19,5.5,-3.9,BASE ESPERANZA
2026-12-19,2.9,-5.4,BASE MARAMBIO
2026-12-19,2,-2,BASE ORCADAS
2026-12-19,4.9,-1.3,BASE SAN MARTIN
2026-12-19,32.2,18.8,BENITO JUAREZ
2026-12-19,30.6,20.3,BERNARDO DE IRIGOYEN AERO
2026-12-19,35.7,17,BOLIVAR AERO
2026-12-19,32.9,23.5,BUENOS AIRES OBSERVATORIO
2026-12-19,,,CAMPO DE MAYO AERO
2026-12-19,42.4,29.4,CATAMARCA AERO
2026-12-19,,25.6,CERES AERO
2026-12-19,,27,CHAMICAL AERO
2026-12-19,29,12,CHAPELCO AERO
2026-12-19,40.5,25,CHEPES
2026-12-19,18.7,11.4,COMODORO RIVADAVIA AERO
2026-12-19,39,21.1,CONCORDIA AERO
2026-12-19,39.4,20.1,CORDOBA AERO
2026-12-19,41.7,25.5,CORDOBA OBSERVATORIO
2026-12-19,32.5,19.5,CORONEL SUAREZ AERO
2026-12-19,37.8,23.8,CORRIENTES AERO
2026-12-19,,18.7,DOLORES AERO
2026-12-19,29.5,9.5,EL BOLSON AERO
2026-12-19,17.3,,EL CALAFATE AERO
2026-12-19,32.5,21.3,EL PALOMAR AERO
2026-12-19,,21.6,ESCUELA DE AVIACION MILITAR AERO
2026-12-19,24.7,10,ESQUEL AERO
2026-12-19,33.5,23.5,EZEIZA AERO
2026-12-19,37.8,24.9,FORMOSA AERO
2026-12-19,33.5,22.4,GENERAL PICO AERO
2026-12-19,16.5,4,GOBERNADOR GREGORES AERO
2026-12-19,35.8,20,GUALEGUAYCHU AERO
2026-12-19,32.8,20.5,IGUAZU AERO
2026-12-19,38,22,ITUZAINGO
2026-12-19,39.6,21.6,JACHAL
2026-12-19,35,19.2,JUJUY AERO
2026-12-19,32.1,17.5,JUJUY U N
2026-12-19,32.3,19,JUNIN AERO
2026-12-19,32,22.3,LA PLATA AERO
2026-12-19,20.1,5.8,LA QUIACA OBSERVATORIO
2026-12-19,42.6,28.6,LA RIOJA AERO
2026-12-19,37.5,20.6,LABOULAYE AERO
2026-12-19,36,20,LAS FLORES
2026-12-19,39.4,25.2,LAS LOMITAS
2026-12-19,34.6,15.3,MALARGUE AERO
2026-12-19,28.6,10.8,MAQUINCHAO
2026-12-19,35.7,20.2,MAR DEL PLATA AERO
2026-12-19,39.2,20.3,MARCOS JUAREZ AERO
2026-12-19,,22,MARIANO MORENO AERO
2026-12-19,,26.7,MENDOZA AERO
2026-12-19,,24.6,MENDOZA OBSERVATORIO
2026-12-19,38.4,21.6,MERCEDES AERO (CTES)
2026-12-19,,22,MERLO AERO
2026-12-19,31.9,19.5,METAN
2026-12-19,,21.3,MONTE CASEROS AERO
2026-12-19,33.4,22.2,MORON AERO
2026-12-19,34.8,20.5,NEUQUEN AERO
2026-12-19,35,,NUEVE DE JULIO
2026-12-19,36,17.2,OLAVARRIA AERO
2026-12-19,38,22.2,ORAN AERO
2026-12-19,,20.2,PARANA AERO
2026-12-19,,,PASO DE INDIOS
2026-12-19,37,22,PASO DE LOS LIBRES AERO
2026-12-19,32.7,20.5,PEHUAJO AERO
2026-12-19,18.6,7.3,PERITO MORENO AERO
2026-12-19,32.7,19.2,PIGUE AERO
2026-12-19,41.2,24.8,PILAR OBSERVATORIO
2026-12-19,37.8,24.4,POSADAS AERO
2026-12-19,40.5,22.8,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2026-12-19,14,9.8,PUERTO DESEADO AERO
2026-12-19,25.6,14,PUERTO MADRYN AERO
2026-12-19,31.5,23,PUNTA INDIO B.A.
2026-12-19,41.6,22.2,RAFAELA AERO
2026-12-19,39.6,24.3,RECONQUISTA AERO
2026-12-19,39,25,RESISTENCIA AERO
2026-12-19,,24.8,RIO CUARTO AERO
2026-12-19,18,6.4,RIO GALLEGOS AERO
2026-12-19,16.5,1.5,RIO GRANDE B.A.
2026-12-19,41,24.8,RIVADAVIA
2026-12-19,37.9,20.1,ROSARIO AERO
2026-12-19,31.8,16.4,SALTA AERO
2026-12-19,,16.6,SAN ANTONIO OESTE AERO
2026-12-19,32,21.4,SAN FERNANDO AERO
2026-12-19,41.5,29,SAN JUAN AERO
2026-12-19,16.6,7.4,SAN JULIAN AERO
2026-12-19,39.4,21.9,SAN LUIS AERO
2026-12-19,38.2,24,SAN MARTIN (MZA)
2026-12-19,35.3,21.3,SAN RAFAEL AERO
2026-12-19,17,6.2,SANTA CRUZ AERO
2026-12-19,35.7,21.7,SANTA ROSA AERO
2026-12-19,,24,SANTA ROSA DE CONLARA AERO
2026-12-19,42.2,25.8,SANTIAGO DEL ESTERO AERO
2026-12-19,39.2,23.8,SAUCE VIEJO AERO
2026-12-19,41.6,22.4,SUNCHALES AERO
2026-12-19,35.9,17.9,TANDIL AERO
2026-12-19,,23.6,TARTAGAL AERO
2026-12-19,40.8,25,TERMAS DE RIO HONDO AERO
2026-12-19,40,24,TINOGASTA
2026-12-19,25.2,14.8,TRELEW AERO
2026-12-19,33.3,21.3,TRENQUE LAUQUEN
2026-12-19,31.1,18.7,TRES ARROYOS
2026-12-19,39.7,24.4,TUCUMAN AERO
2026-12-19,,2.7,USHUAIA AERO
2026-12-19,32.6,18.1,USPALLATA
2026-12-19,36,19.5,VENADO TUERTO AERO
2026-12-19,35.7,21,VICTORICA
2026-12-19,,16.9,VIEDMA AERO
2026-12-19,40.2,22.8,VILLA DE MARIA DEL RIO SECO
2026-12-19,39.4,26.7,VILLA DOLORES AERO
2026-12-19,36.1,20.3,VILLA GESELL AERO
2026-12-19,39.2,21.8,VILLA REYNOLDS AERO
2026-12-09,28.9,22.3,AEROPARQUE AERO
2026-12-09,34.6,14.2,AZUL AERO
2026-12-09,38.4,18.4,BAHIA BLANCA AERO
2026-12-09,28,4.7,BARILOCHE AERO
2026-12-09,-1,-6.3,BASE BELGRANO II
2026-12-09,4.6,1,BASE CARLINI (EX JUBANY)
2026-12-09,2.8,-3.3,BASE ESPERANZA
2026-12-09,-2.8,-6,BASE MARAMBIO
2026-12-09,4.4,-0.6,BASE ORCADAS
2026-12-09,4.1,0.1,BASE SAN MARTIN
2026-12-09,34,14.3,BENITO JUAREZ
2026-12-09,28.1,18.6,BERNARDO DE IRIGOYEN AERO
2026-12-09,34.1,17.5,BOLIVAR AERO
2026-12-09,31.5,21.6,BUENOS AIRES OBSERVATORIO
2026-12-09,32.4,15,CAMPO DE MAYO AERO
2026-12-09,40.5,28,CATAMARCA AERO
2026-12-09,,19.5,CERES AERO
2026-12-09,,25,CHAMICAL AERO
2026-12-09,31.5,5.3,CHAPELCO AERO
2026-12-09,37.5,24,CHEPES
2026-12-09,20.8,11.9,COMODORO RIVADAVIA AERO
2026-12-09,38.4,19.8,CONCORDIA AERO
2026-12-09,33.9,16.9,CORDOBA AERO
2026-12-09,36,22,CORDOBA OBSERVATORIO
2026-12-09,34.3,16.8,CORONEL SUAREZ AERO
2026-12-09,38.1,25.6,CORRIENTES AERO
2026-12-09,,18.1,DOLORES AERO
2026-12-09,30.5,5.2,EL BOLSON AERO
2026-12-09,13.1,,EL CALAFATE AERO
2026-12-09,31.5,17.5,EL PALOMAR AERO
2026-12-09,,17.2,ESCUELA DE AVIACION MILITAR AERO
2026-12-09,26.2,4.4,ESQUEL AERO
